VAR_ROT0.00_SH_Z0.017_Y0.279/Z0.017Y0.279O_IN0.00OUTA1.77_F7_M.50.PMS 
     0.50000000     0.70400000     0.27900000     0.01700000 
                   1                   2                   3                   4                   5                   6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22                  23                  24                  25                  26                  27                  28                  29                  30                  31                  32                  33                  34                  35                  36                  37                  38                  39                  40                  41                  42                  43                  44                  45                  46                  47                  48                  49                  50                  51                  52                  53                  54                  55                  56                  57                  58                  59                  60                  61                  62                  63                  64                  65                  66                  67                  68                  69                  70 
BEGIN TRACK 
                MODE                MASS                 AGE               Dtime               LOG_L              LOG_TE                CONV               QSCHW               QDISC               QINTE                QHEL              QCAROX              LOG_Tc             LOG_RHc              LOG_Pc               QTMAX                XCEN               XHE3C                YCEN                  DM                RATE                   M                 MO1              XC_cen              XO_cen              XN_cen              Rhtmax                Xsup                Ysup               XCsup               XOsup               XNsup             XC13sup                LNUC                  LX                 QH1                 QH2                  LY                QHE1                QHE2                  LC                 QC1                 QC2              LNEUTR             L_EX_LT             lgL_SCT              lgL_AC            lgL_AC_T              L_GRAV               Rstar                 r_x              tau_xy             tau_thy                f_th                 n_c            aL_x_tot                  MU                MU_E                 CI1                 CF1                 CI2                 CF2                 CI3                 CF3                 CI4                 CF4                 CI5                 CF5                MFIT             CPU_SEC
                  19    5.0000000000e-01    1.0000000000e-01    2.3005000000e+05   -1.5439000000e+00    3.5771300000e+00    0.0000000000e+00    1.4735761900e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.9825400000e+00    2.0207600000e+00    1.7160460000e+01    0.0000000000e+00    7.6990000000e-01    2.4610000000e-05    2.3000000000e-01    0.0000000000e+00    0.0000000000e+00    6.9100000000e+02    1.0000000000e+00    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0210000000e+00    7.6990000000e-01    2.3000000000e-01    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0650000000e-07    2.2842000000e+00    2.2842000000e+00    0.0000000000e+00    8.2060000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.4191100000e+00    2.7535100000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.8823000000e-01    0.0000000000e+00    9.9948805730e-01   -7.9649546720e-01    1.4735761900e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9948805730e-01    6.9870000000e+01
                  20    5.0000000000e-01    1.0000000000e-01    2.5720000000e+05   -1.5420100000e+00    3.5771300000e+00    0.0000000000e+00    1.4735761900e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.9817800000e+00    2.0183900000e+00    1.7157300000e+01    0.0000000000e+00    7.6990000000e-01    2.4610000000e-05    2.3000000000e-01    0.0000000000e+00    0.0000000000e+00    6.9600000000e+02    1.0000000000e+00    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0180000000e+00    7.6990000000e-01    2.3000000000e-01    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0650000000e-07    2.2416000000e+00    2.2416000000e+00    0.0000000000e+00    8.2060000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.4329100000e+00    2.7595200000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.8823000000e-01    0.0000000000e+00    9.9953925150e-01   -7.9649546720e-01    1.4735761900e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9953925150e-01    7.2550000000e+01
                  21    5.0000000000e-01    1.0000000000e-01    2.8756000000e+05   -1.5399100000e+00    3.5771300000e+00    0.0000000000e+00    1.4735761900e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.9809200000e+00    2.0158300000e+00    1.7153820000e+01    0.0000000000e+00    7.6990000000e-01    2.4610000000e-05    2.3000000000e-01    0.0000000000e+00    0.0000000000e+00    6.9800000000e+02    1.0000000000e+00    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0160000000e+00    7.6990000000e-01    2.3000000000e-01    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0650000000e-07    2.1954000000e+00    2.1954000000e+00    0.0000000000e+00    8.2060000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.3781600000e+00    2.7661600000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.8823000000e-01    0.0000000000e+00    9.9958532640e-01   -7.9649546720e-01    1.4735761900e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9958532640e-01    7.5400000000e+01
                  22    5.0000000000e-01    1.0000000000e-01    3.2150000000e+05   -1.5375500000e+00    3.5771400000e+00    0.0000000000e+00    1.1825847800e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.9798500000e+00    2.0128600000e+00    1.7149740000e+01    0.0000000000e+00    7.6990000000e-01    2.4610000000e-05    2.3000000000e-01    0.0000000000e+00    0.0000000000e+00    7.1600000000e+02    1.0000000000e+00    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0130000000e+00    7.6990000000e-01    2.3000000000e-01    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0650000000e-07    2.1414000000e+00    2.1414000000e+00    0.0000000000e+00    7.6630000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.3466000000e+00    2.7735600000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.8823000000e-01    0.0000000000e+00    9.9962679380e-01   -7.9649546720e-01    1.1825847800e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9962679380e-01    8.1290000000e+01
                  23    5.0000000000e-01    1.0000000000e-01    3.5945000000e+05   -1.5350200000e+00    3.5771300000e+00    0.0000000000e+00    1.1825847800e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.9787500000e+00    2.0098200000e+00    1.7145550000e+01    0.0000000000e+00    7.6990000000e-01    2.4610000000e-05    2.3000000000e-01    0.0000000000e+00    0.0000000000e+00    7.2400000000e+02    1.0000000000e+00    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0100000000e+00    7.6990000000e-01    2.3000000000e-01    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0650000000e-07    2.0874000000e+00    2.0874000000e+00    0.0000000000e+00    7.6630000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.2781500000e+00    2.7817300000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.8823000000e-01    0.0000000000e+00    9.9966411440e-01   -7.9649546720e-01    1.1825847800e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9966411440e-01    8.4760000000e+01
                  24    5.0000000000e-01    1.0000000000e-01    4.0188000000e+05   -1.5322400000e+00    3.5771300000e+00    0.0000000000e+00    8.9073395000e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.9775100000e+00    2.0065200000e+00    1.7140970000e+01    0.0000000000e+00    7.6990000000e-01    2.4610000000e-05    2.3000000000e-01    0.0000000000e+00    0.0000000000e+00    7.2800000000e+02    1.0000000000e+00    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0070000000e+00    7.6990000000e-01    2.3000000000e-01    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0650000000e-07    2.0293000000e+00    2.0293000000e+00    0.0000000000e+00    7.1168000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.2182100000e+00    2.7906900000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.8823000000e-01    0.0000000000e+00    9.9969770290e-01   -7.9649546720e-01    8.9073395000e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9969770290e-01    8.7680000000e+01
                  25    5.0000000000e-01    1.0000000000e-01    4.4931000000e+05   -1.5291300000e+00    3.5771400000e+00    0.0000000000e+00    8.9073395000e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.9760800000e+00    2.0028500000e+00    1.7135810000e+01    0.0000000000e+00    7.6990000000e-01    2.4610000000e-05    2.3000000000e-01    0.0000000000e+00    0.0000000000e+00    7.4300000000e+02    1.0000000000e+00    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0030000000e+00    7.6990000000e-01    2.3000000000e-01    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0650000000e-07    1.9650000000e+00    1.9650000000e+00    0.0000000000e+00    6.8424000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.1738500000e+00    2.8006500000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.8823000000e-01    0.0000000000e+00    9.9972793260e-01   -7.9649546720e-01    8.9073395000e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9972793260e-01    9.4650000000e+01
                  26    5.0000000000e-01    1.0000000000e-01    5.0235000000e+05   -1.5257800000e+00    3.5771300000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.9745000000e+00    1.9989900000e+00    1.7130320000e+01    0.0000000000e+00    7.6990000000e-01    2.4610000000e-05    2.3000000000e-01    0.0000000000e+00    0.0000000000e+00    7.5000000000e+02    1.0000000000e+00    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    1.9990000000e+00    7.6990000000e-01    2.3000000000e-01    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0650000000e-07    1.8985000000e+00    1.8985000000e+00    0.0000000000e+00    6.5673000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.1084000000e+00    2.8115500000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.8823000000e-01    0.0000000000e+00    9.9975513940e-01   -7.9649546720e-01    5.9802116000e-03   -7.4997200000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9975513940e-01    9.7970000000e+01
                  27    5.0000000000e-01    1.0000000000e-01    5.6164000000e+05   -1.5221000000e+00    3.5771200000e+00    0.0000000000e+00    3.0444386000e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.9727100000e+00    1.9948400000e+00    1.7124310000e+01    0.0000000000e+00    7.6990000000e-01    2.4610000000e-05    2.3000000000e-01    0.0000000000e+00    0.0000000000e+00    7.5700000000e+02    1.0000000000e+00    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    1.9950000000e+00    7.6990000000e-01    2.3000000000e-01    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0650000000e-07    1.8274000000e+00    1.8274000000e+00    0.0000000000e+00    6.2914000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.0321900000e+00    2.8235300000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.8823000000e-01    0.0000000000e+00    9.9977962540e-01   -7.9649546720e-01    3.0444386000e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9977962540e-01    1.0291000000e+02
                  28    5.0000000000e-01    1.0000000000e-01    6.2794000000e+05   -1.5181400000e+00    3.5771100000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.9707400000e+00    1.9904200000e+00    1.7117870000e+01    0.0000000000e+00    7.6990000000e-01    2.4610000000e-05    2.3000000000e-01    0.0000000000e+00    0.0000000000e+00    7.6400000000e+02    1.0000000000e+00    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    1.9900000000e+00    7.6990000000e-01    2.3000000000e-01    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0650000000e-07    1.7534000000e+00    1.7534000000e+00    0.0000000000e+00    6.0146000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -1.9627400000e+00    2.8366500000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.8823000000e-01    0.0000000000e+00    9.9980166290e-01   -7.9649546720e-01    8.3692020000e-04   -4.6852550000e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9980166290e-01    1.0627000000e+02
                  29    5.0000000000e-01    1.0000000000e-01    7.0205000000e+05   -1.5137800000e+00    3.5771000000e+00    0.0000000000e+00    1.9214040000e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.9685200000e+00    1.9857200000e+00    1.7110870000e+01    0.0000000000e+00    7.6990000000e-01    2.4610000000e-05    2.3000000000e-01    0.0000000000e+00    0.0000000000e+00    7.7100000000e+02    1.0000000000e+00    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    1.9860000000e+00    7.6990000000e-01    2.3000000000e-01    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0650000000e-07    1.6753000000e+00    1.6753000000e+00    0.0000000000e+00    5.4586000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -1.8811300000e+00    2.8510200000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.8823000000e-01    0.0000000000e+00    9.9982149660e-01   -7.9649546720e-01    1.9214040000e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9982149660e-01    1.1208000000e+02
                  30    5.0000000000e-01    1.0000000000e-01    7.8492000000e+05   -1.5091200000e+00    3.5770800000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.9660400000e+00    1.9807800000e+00    1.7103400000e+01    0.0000000000e+00    7.6990000000e-01    2.4610000000e-05    2.3000000000e-01    0.0000000000e+00    0.0000000000e+00    7.7700000000e+02    1.0000000000e+00    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    1.9810000000e+00    7.6990000000e-01    2.3000000000e-01    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0650000000e-07    1.5950000000e+00    1.5950000000e+00    0.0000000000e+00    5.1794000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -1.8010200000e+00    2.8667000000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.8823000000e-01    0.0000000000e+00    9.9983934690e-01   -7.9649546720e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9983934690e-01    1.1494000000e+02
                  31    5.0000000000e-01    1.0000000000e-01    8.7757000000e+05   -1.5040100000e+00    3.5770600000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.9633300000e+00    1.9754800000e+00    1.7095320000e+01    0.0000000000e+00    7.6990000000e-01    2.4610000000e-05    2.3000000000e-01    0.0000000000e+00    0.0000000000e+00    7.8400000000e+02    1.0000000000e+00    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    1.9750000000e+00    7.6990000000e-01    2.3000000000e-01    1.7130000000e-05    4.8130000000e-05    5.2980000000e-06    2.0650000000e-07    1.5113000000e+00    1.5113000000e+00    0.0000000000e+00    4.6185000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -1.7179100000e+00    2.8838300000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.8823000000e-01    0.0000000000e+00    9.9985541230e-01   -7.9649546720e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9985541230e-01    1.2007000000e+02
